OBJECTID,MapUnitPK,ReferenceIDcode,MapUnitLabel,MapUnitName,ArcJoinKey,DataSources_ID,Description
5529,14068,HladFR1996,Th,Heppsie Formation,HladFR1996Th,121,
5530,14069,HladFR1996,Thu,"Heppsie Formation, upper part",HladFR1996Thu,121,
5531,14070,HladFR1996,Thl,"Heppsie Formation, lower part",HladFR1996Thl,121,
5532,14071,HladFR1996,Twd,"Eagle Butte-Shale City Member, dacite",HladFR1996Twd,121,
5533,14072,HladFR1994,Twt1,"Wasson Formation, dacite tuff unit 1",HladFR1994Twt1,120,
5534,14073,HladFR1994,Twwt,"Wasson Formation, White tuff",HladFR1994Twwt,120,
5535,14074,HladFR1994,Twf,"Wasson Formation, lava flows",HladFR1994Twf,120,
5536,14075,HladFR1994,Twfx,"Wasson Formation, andesitic tuff breccia",HladFR1994Twfx,120,
5537,14076,HladFR1994,Twbt,"Wasson Formation, buff tuff",HladFR1994Twbt,120,
5538,14077,HladFR1994,Tl6,"Basaltic andesite of Lake Creek, flow unit 6",HladFR1994Tl6,120,
5539,14078,HladFR1994,Tl5,"Basaltic andesite of Lake Creek, flow unit 5",HladFR1994Tl5,120,
5540,14079,HladFR1994,Tl4,"Basaltic andesite of Lake Creek, flow unit 4",HladFR1994Tl4,120,
5541,14080,HladFR1994,Tl3,"Basaltic andesite of Lake Creek, flow unit 3",HladFR1994Tl3,120,
5542,14081,HladFR1994,Tl2,"Basaltic andesite of Lake Creek, flow unit 2",HladFR1994Tl2,120,
5543,14082,HladFR1994,Tl1,"Basaltic andesite of Lake Creek, flow unit 1",HladFR1994Tl1,120,
5544,14083,HladFR1994,Tmh3,"Basaltic andesite of Meyers Hill, flow unit 3",HladFR1994Tmh3,120,
5545,14084,HladFR1994,Tmh2,"Basaltic andesite of Meyers Hill, flow unit 2",HladFR1994Tmh2,120,
5546,14085,HladFR1994,Tmh1,"Basaltic andesite of Meyers Hill, flow unit 1",HladFR1994Tmh1,120,
5547,14086,HladFR1994,Tsf2,"Volcanic rocks of the South Fork Little Butte Creek, basaltic andesite flow unit 2",HladFR1994Tsf2,120,
5548,14087,HladFR1994,Tsf1,"Volcanic rocks of the South Fork Little Butte Creek, basaltic andesite flow unit 1",HladFR1994Tsf1,120,
5549,14088,HladFR1994,Tsft,"Volcanic rocks of the South Fork Little Butte Creek, dacitic tuff",HladFR1994Tsft,120,
5550,14089,HladFR1994,Tsfx,"Volcanic rocks of the South Fork Little Butte Creek, tuff breccia",HladFR1994Tsfx,120,
5551,14090,HladFR1994,Toba,Basaltic andesite of Little Butte Creek,HladFR1994Toba,120,
5552,14091,HladFR1994,QTbv,Basaltic vent deposits,HladFR1994QTbv,120,
5553,14092,HladFR1994,Tbav,Basaltic andesite vent deposits,HladFR1994Tbav,120,
5554,14093,HladFR1994,Thv,Hypabyssal and vent rocks of the Heppsie Formation,HladFR1994Thv,120,
5555,14094,HladFR1994,Twv,Basaltic to andesitic vent deposits of the Wasson Formation,HladFR1994Twv,120,
5556,14095,HladFR1994,Tii,Intermediate intrusive rocks,HladFR1994Tii,120,
5557,14096,HladFR1996,Twdv,"Eagle Butte-Shale City Member, dacite vent deposits",HladFR1996Twdv,121,
5558,14097,HladFR1996,Twd3,"Eagle Butte-Shale City Member, dacite unit 3",HladFR1996Twd3,121,
5559,14098,HladFR1996,Twda,"Eagle Butte-Shale City Member, dacite",HladFR1996Twda,121,
5560,14099,HladFR1996,Twr,"Eagle Butte-Shale City Member, rhyolite",HladFR1996Twr,121,
5561,14100,HladFR1996,Twen,"Eagle Butte-Shale City Member, Tuff of Eagle Butte, nonwelded facies",HladFR1996Twen,121,
5562,14101,HladFR1996,Twew,"Eagle Butte-Shale City Member, Tuff of Eagle Butte, welded facies",HladFR1996Twew,121,
5563,14102,HladFR1996,Twen5,"Eagle Butte-Shale City Member, Tuff of Eagle Butte, nonwelded tuff",HladFR1996Twen5,121,
5564,14103,HladFR1996,Twew4,"Eagle Butte-Shale City Member, Tuff of Eagle Butte, welded tuff",HladFR1996Twew4,121,
5565,14104,HladFR1996,Twen3,"Eagle Butte-Shale City Member, Tuff of Eagle Butte, nonwelded tuff",HladFR1996Twen3,121,
5566,14105,HladFR1996,Twew2,"Eagle Butte-Shale City Member, Tuff of Eagle Butte, welded tuff",HladFR1996Twew2,121,
5567,14106,HladFR1996,Twen1,"Eagle Butte-Shale City Member, Tuff of Eagle Butte, nonwelded tuff",HladFR1996Twen1,121,
5568,14107,HladFR1996,Twey,"Eagle Butte-Shale City Member, Tuff of Eagle Butte, vitrophyre",HladFR1996Twey,121,
5569,14108,HladFR1996,Twst,"Eagle Butte-Shale Member, Tuff of Shale City",HladFR1996Twst,121,
5570,14109,HladFR1996,Twsl,"Tuff of Shale City, lacustrine facies",HladFR1996Twsl,121,
5571,14111,HladFR1996,Twp,"Eagle Butte-Shale City Member, mafic pyroclastic rocks",HladFR1996Twp,121,
5572,14112,HladFR1996,Twb,"Eagle Butte-Shale City Member, basaltic andesite",HladFR1996Twb,121,
5573,14113,HladFR1996,Twd2,"Eagle Butte-Shale City Member, dacite unit 2",HladFR1996Twd2,121,
5574,14114,HladFR1996,Twd1,"Eagle Butte-Shale City Member, dacite unit 1",HladFR1996Twd1,121,
5575,14115,HladFR1996,Twt2,"Heppsie Mountain Member, dacite tuff",HladFR1996Twt2,121,
5576,14116,HladFR1996,Twba2,"Heppsie Mountain Member, basaltic andesite",HladFR1996Twba2,121,
5577,14117,HladFR1996,Twt1,"Heppsie Mountain Member, dacite tuff",HladFR1996Twt1,121,
5578,14118,HladFR1996,Twba1,"Heppsie Mountain Member, basaltic andesite",HladFR1996Twba1,121,
5579,14119,HladFR1996,Twwt,"Heppsie Mountain Member, white tuff",HladFR1996Twwt,121,
5580,14120,HladFR1996,Twf,"Heppsie Mountain Member, lava flows",HladFR1996Twf,121,
5581,14121,HladFR1996,Twbt,Buff tuff,HladFR1996Twbt,121,
5582,14122,HladFR1996,Twbf,"Buff tuff, fine-grained facies",HladFR1996Twbf,121,
5583,14123,HladFR1996,Twbc,"Buff tuff, coarse-grained facies",HladFR1996Twbc,121,
5584,14124,HladFR1996,Twbl,"Buff tuff, lacustrine facies",HladFR1996Twbl,121,
5585,14125,HladFR1996,Twby,"Buff tuff, vitrophyre",HladFR1996Twby,121,
5586,14126,HladFR1996,Tgb,"Volcanic rocks of Grizzly Peak, basaltic andesite",HladFR1996Tgb,121,
5587,14127,HladFR1996,Tgub,"Volcanic rocks of Grizzly Peak, upper unit, basaltic andesite",HladFR1996Tgub,121,
5588,14128,HladFR1996,Tgul,"Volcanic rocks of Grizzly Peak, upper unit, lahar deposits",HladFR1996Tgul,121,
5589,14129,HladFR1996,Tguv,"Volcanic rocks of Grizzly Peak, upper unit, vent deposits",HladFR1996Tguv,121,
5590,14130,HladFR1996,Tgp,"Volcanic rocks of Grizzly Peak, pyroclastic unit",HladFR1996Tgp,121,
5591,14131,HladFR1996,Tgpt,"Volcanic rocks of Grizzly Peak, pyroclastic unit, tuff",HladFR1996Tgpt,121,
5592,14132,HladFR1996,Tgpv,"Volcanic rocks of Grizzly Peak, pyroclastic unit, vent deposits",HladFR1996Tgpv,121,
5593,14133,HladFR1996,Tgpb,"Volcanic rocks of Grizzly Peak, pyroclastic unit, basaltic andesite",HladFR1996Tgpb,121,
5594,14134,HladFR1996,Tgl,"Volcanic rocks of Grizzly Peak, lower unit, basaltic andesite",HladFR1996Tgl,121,
5595,14135,HladFR1996,Tglv,"Volcanic rocks of Grizzly Peak, lower unit, vent deposits",HladFR1996Tglv,121,
5596,14136,HladFR1996,Tcba,"Volcanic rocks of Chimney Rock, basaltic andesite to andesite basalt flows",HladFR1996Tcba,121,
5597,14137,HladFR1996,Tcv,"Volcanic rocks of Chimney Rock, vent deposits",HladFR1996Tcv,121,
5598,14138,HladFR1996,Tct,"Volcanic rocks of Chimney Rock, tuff",HladFR1996Tct,121,
5599,14139,HladFR1996,Tl6,"Basaltic andesite of Lake Creek, basaltic andesite",HladFR1996Tl6,121,
5600,14140,HladFR1996,Tl6v,"Basaltic andesite of Lake Creek, basaltic andesite vent deposits",HladFR1996Tl6v,121,
5601,14141,HladFR1996,Tl5,"Basaltic andesite of Lake Creek, basaltic andesite",HladFR1996Tl5,121,
5602,14142,HladFR1996,Tl5v,"Basaltic andesite of Lake Creek, basaltic andesite vent deposits",HladFR1996Tl5v,121,
5603,14143,HladFR1996,Tlv,"Basaltic andesite of Lake Creek, basaltic andesite vent deposits",HladFR1996Tlv,121,
5604,14144,HladFR1996,Tlt,"Basaltic andesite of Lake Creek, tuff",HladFR1996Tlt,121,
5605,14145,HladFR1996,Tl1,"Basaltic andesite of Lake Creek, basaltic andesite",HladFR1996Tl1,121,
5606,14146,HladFR1996,Tub,"Volcanic rocks of the South Fork Little Butte Creek and basaltic andesite of Lake Creek, basaltic an",HladFR1996Tub,121,
5607,14147,HladFR1996,Tuv,"Volcanic rocks of the South Fork Little Butte Creek and basaltic andesite of Lake Creek, vent depos",HladFR1996Tuv,121,
5608,14148,HladFR1996,Thi,Hypabyssal rocks of the Heppsie Formation,HladFR1996Thi,121,
5609,14149,HladFR1996,Twid,"Intrusive and hypabyssal rocks of the Wasson Formation, dacitic dikes",HladFR1996Twid,121,
5610,14150,HladFR1996,Twib,"Intrusive and hypabyssal rocks of the Wasson Formation, basaltic andesite intrusive rocks",HladFR1996Twib,121,
5611,14151,HladFR1996,Twidy,"Intrusive and hypabyssal rocks of the Wasson Formation, vitrophyric dacite intrusive rocks",HladFR1996Twidy,121,
5612,14152,HladFR1996,Twhd,"Intrusive and hypabyssal rocks of the Wasson Formation, hornblende dacite",HladFR1996Twhd,121,
5613,14153,HladFR1996,Twir,"Intrusive and hypabyssal rocks of the Wasson Formation, intrusive rhyolite",HladFR1996Twir,121,
5614,14154,HladFR1996,Tgib,"Intrusive and hypabyssal rocks related to the volcanic rocks of Grizzly Peak, basaltic andesite dike",HladFR1996Tgib,121,
5615,14155,HladFR1996,Tgid,"Intrusive and hypabyssal rocks related to the volcanic rocks of Grizzly Peak, dacite intrusives roc",HladFR1996Tgid,121,
5616,14157,HladFR1998,Qya,Young alluvium,HladFR1998Qya,122,
5617,14158,HladFR1998,Qc,Colluvium,HladFR1998Qc,122,
5618,14159,HladFR1998,Qls,Landslide deposits,HladFR1998Qls,122,
5619,14160,HladFR1998,Qoa,Old alluvium,HladFR1998Qoa,122,
5620,14161,HladFR1998,Trgb,"Grizzly Peak Member, basaltic andesite",HladFR1998Trgb,122,
5621,14162,HladFR1998,Trgg,"Grizzly Peak Member, vent deposits",HladFR1998Trgg,122,
5622,14163,HladFR1998,Trgt,"Grizzly Peak Member, tuff",HladFR1998Trgt,122,
5623,14164,HladFR1998,Trgh,"Grizzly Peak Member, lahar deposits",HladFR1998Trgh,122,
5624,14165,HladFR1998,Trgp,"Grizzly Peak Member, pyroclastic rocks",HladFR1998Trgp,122,
5625,14166,HladFR1998,Trga,"Grizzly Peak Member, basaltic andesite",HladFR1998Trga,122,
5626,14167,HladFR1998,Trcb,"Chimney Rock Member, basaltic andesite and andesite",HladFR1998Trcb,122,
5627,14168,HladFR1998,Trct,"Chimney Rock Member, tuff",HladFR1998Trct,122,
5628,14169,HladFR1998,Trcl,"Chimney Rock Member, lahar deposit",HladFR1998Trcl,122,
5629,14170,HladFR1998,Trcv,"Chimney Rock Member, vent deposits",HladFR1998Trcv,122,
5630,14171,HladFR1998,Trro,"Ro Canyon Member, olivine andesite",HladFR1998Trro,122,
5631,14172,HladFR1998,Trrw,"Rio Canyon Member, welded tuff",HladFR1998Trrw,122,
5632,14173,HladFR1998,Trrs,"Rio Canyon Member, tuff",HladFR1998Trrs,122,
5633,14174,HladFR1998,Trrv,"Rio Canyon Member, vent agglutinate",HladFR1998Trrv,122,
5634,14175,HladFR1998,Trrb,"Rio Canyon Member, basalt and basaltic andesite",HladFR1998Trrb,122,
5635,14176,HladFR1998,Trrl,"Rio Canyon Member, lithic tuff",HladFR1998Trrl,122,
5636,14177,HladFR1998,Trrt,"Rio Canyon Member, tuff",HladFR1998Trrt,122,
5637,14178,HladFR1998,Trd,"Dry Creek Member, undivided tuffaceous rocks and basaltic andesite",HladFR1998Trd,122,
5638,14179,HladFR1998,Trdb,"Dry Creek Member, basaltic andesite",HladFR1998Trdb,122,
5639,14180,HladFR1998,Trdt,"Dry Creek Member, tuff",HladFR1998Trdt,122,
5640,14181,HladFR1998,Tpcu,"Payne Cliffs Formation, upper part",HladFR1998Tpcu,122,
5641,14182,HladFR1998,Tpcm,"Payne Cliffs Formation, middle part",HladFR1998Tpcm,122,
5642,14183,HladFR1998,Tpcl,"Payne Cliffs Formation, lower part",HladFR1998Tpcl,122,
5643,14184,HladFR1998,Trri,"Intrusive and hypabyssal rocks related to the Rio Canyon Member, basaltic andesite and andesite intr",HladFR1998Trri,122,
5644,14185,HladFR1998,Trci,"Intrusive and hypabyssal rocks related to the Chimney Rock Member, andesite intrusive rocks",HladFR1998Trci,122,
5645,14186,DonaMM1991,Tpv,Pyroclastic and volcaniclastic rocks,DonaMM1991Tpv,76,
5646,14187,DonaMM1991,Kh,Hornbrook Formation,DonaMM1991Kh,76,
5647,14188,DonaMM1991,mc,May Creek Schist,DonaMM1991mc,76,
5648,14189,DonaMM1991,am,Amphibolite,DonaMM1991am,76,
5649,14190,DonaMM1991,msp,Metaserpentinite,DonaMM1991msp,76,
5650,14191,DonaMM1991,Jmsu,Mafic schists and siliceous metasedimentary rocks,DonaMM1991Jmsu,76,
5651,14192,DonaMM1991,Jmt,Metamorphosed tuffaceous sedimentary rocks,DonaMM1991Jmt,76,
5652,14194,DonaMM1991,Jgs,Greenstone,DonaMM1991Jgs,76,
5653,14195,DonaMM1991,Jsl,Slate and phyllite,DonaMM1991Jsl,76,
5654,14196,DonaMM1991,Jsp,Serpentinite,DonaMM1991Jsp,76,
5655,14197,DonaMM1991,Kl,Biotite-hornblende leucotonalite to granodiorite,DonaMM1991Kl,76,
5656,14198,DonaMM1991,Kqd,Hornblende-biotite quartz diorite,DonaMM1991Kqd,76,
5657,14199,DonaMM1991,Jdqd,Diorite and quartz diorite,DonaMM1991Jdqd,76,
5658,14200,HladFR1999,Qya,Young alluvium,HladFR1999Qya,123,
5659,14201,DonaMM1991,qa,Quartz anorthosite,DonaMM1991qa,76,
5660,14202,HladFR1999,Qoa1,Older alluvium,HladFR1999Qoa1,123,
5661,14203,HladFR1999,Qc,Colluvium,HladFR1999Qc,123,
5662,14204,HladFR1999,Qls,Landslide deposits,HladFR1999Qls,123,
5663,14205,HladFR1999,Qoa2,Older alluvium,HladFR1999Qoa2,123,
5664,14206,HladFR1999,Qoa,Older alluvium,HladFR1999Qoa,123,
5665,14207,HladFR1999,Qoa3,Older alluvium,HladFR1999Qoa3,123,
5666,14208,HladFR1999,Twf,"Wasson Formation, andesite",HladFR1999Twf,123,
5667,14209,HladFR1999,Twfx,"Wasson Formation, vent deposits",HladFR1999Twfx,123,
5668,14210,HladFR1999,Trt,"Roxy Formation, tuff",HladFR1999Trt,123,
5669,14211,HladFR1999,Trb,"Roxy Formation, basalt, basaltic andesite, and andesite",HladFR1999Trb,123,
5670,14212,DonaMM1992,Qal,Alluvium,DonaMM1992Qal,77,
5671,14213,HladFR1999,Trg,"Roxy Formation, vent deposits",HladFR1999Trg,123,
5672,14214,DonaMM1992,Ql,Landslide deposits,DonaMM1992Ql,77,
5673,14215,HladFR1999,Trtb,"Roxy Formation, tuff breccia",HladFR1999Trtb,123,
5674,14216,DonaMM1992,JKi,Intrusive rocks,DonaMM1992JKi,77,
5675,14217,DonaMM1992,vsa,Volcanogenic sandstone and argillite,DonaMM1992vsa,77,
5676,14218,DonaMM1992,gam,"Greenstone, argillite, and metaserpentinite",DonaMM1992gam,77,
5677,14219,DonaMM1992,as,Actinolite schist,DonaMM1992as,77,
5678,14220,DonaMM1993,Qal,Alluvium,DonaMM1993Qal,78,
5679,14221,DonaMM1993,Ql,Landslide deposits,DonaMM1993Ql,78,
5680,14222,DonaMM1993,Jqd,Quartz diorite,DonaMM1993Jqd,78,
5681,14223,DonaMM1993,Ji,Deformed intrusive rocks,DonaMM1993Ji,78,
5682,14224,DonaMM1993,wht,Western Hayfork terrane,DonaMM1993wht,78,
5683,14225,DonaMM1993,mmt,Marble Mountain terrane,DonaMM1993mmt,78,
5684,14226,DonaMM1993,mmsp,Metaserpentinite,DonaMM1993mmsp,78,
5685,14227,DonaMM1993,cmas,Actinolite schist,DonaMM1993cmas,78,
5686,14228,DonaMM1993,cmgs,Graphite schist,DonaMM1993cmgs,78,
5687,14229,DonaMM1993,cmsp,Metaserpentinite,DonaMM1993cmsp,78,
5688,14230,HladFR1999,Trrb,"Rio Canyon Member, basalt, basaltic andesite and andesite",HladFR1999Trrb,123,
5689,14231,HladFR1999,Trrv,"Rio Canyon Member, vent agglutinate",HladFR1999Trrv,123,
5690,14232,HladFR1999,Trrl,"Rio Canyon Member, lithic tuff",HladFR1999Trrl,123,
5691,14233,HladFR1999,Trrt,"Rio Canyon Member, tuff",HladFR1999Trrt,123,
5692,14234,HladFR1999,Trlb,"Lake Creek Member, basalt and basaltic andesite",HladFR1999Trlb,123,
5693,14235,HladFR1999,Trlv,"Lake Creek Member, vent agglutinate",HladFR1999Trlv,123,
5694,14236,HladFR1999,Trts,"South Fork Little Butte Creek Member, tuff",HladFR1999Trts,123,
5695,14237,HladFR1999,Trba,"Unnamed basaltic andesite lavas of the Roxy Formation, basaltic andesite",HladFR1999Trba,123,
5696,14238,HladFR1999,Trbv,"Unnamed basaltic andesite lavas of the Roxy Formation, vent agglutinate",HladFR1999Trbv,123,
5697,14239,HladFR1999,Trd,"Dry Creek Member, undivided tuffaceous rocks and basaltic andesite",HladFR1999Trd,123,
5698,14240,HladFR1999,Trdb,"Dry Creek Member, basaltic andesite",HladFR1999Trdb,123,
5699,14241,HladFR1999,Trdt,"Dry Creek Member, tuff",HladFR1999Trdt,123,
5700,14242,HladFR1999,Tri,Basaltic andesite and andesite intrusive rocks,HladFR1999Tri,123,
5701,14243,HladFR1999,Trid,Trachydacite intrusive rocks,HladFR1999Trid,123,
5702,14244,DonaMM1995a,Qu,"Unconsolidated deposits, undifferentiated",DonaMM1995aQu,79,
5703,14245,DonaMM1995a,Jsm,Squaw Mountain pluton,DonaMM1995aJsm,79,
5704,14246,DonaMM1995a,Jiu,Mafic to intermediate intrusive rocks,DonaMM1995aJiu,79,
5705,14247,DonaMM1995a,Jhd,Hornblende diabase dikes,DonaMM1995aJhd,79,
5706,14248,DonaMM1995a,wht,Western Hayfork terrane,DonaMM1995awht,79,
5707,14249,DonaMM1995b,Jd,Hornblende diorite,DonaMM1995bJd,80,
5708,14250,DonaMM1995b,wht,Western Hayfork terrane,DonaMM1995bwht,80,
5709,14251,BaldEM1973,Qal,Quaternary alluvium,BaldEM1973Qal,17,
5710,14252,BaldEM1973,Qs,"Quaternary alluvium, dune sand",BaldEM1973Qs,17,
5711,14253,BaldEM1973,Qt,Marine and stream terraces,BaldEM1973Qt,17,
5712,14254,BaldEM1973,Tpe,Empire Formation,BaldEM1973Tpe,17,
5713,14255,BaldEM1973,Tms,Miocene sedimentary rock,BaldEM1973Tms,17,
5714,14256,BaldEM1973,Totp,Tunnel Point Formation,BaldEM1973Totp,17,
5715,14257,BaldEM1973,Teob,Bastendorff Formation,BaldEM1973Teob,17,
5716,14258,BaldEM1973,Tec,Coaledo Formation,BaldEM1973Tec,17,
5717,14259,BaldEM1973,Tecu,"Coaledo Formation, upper member",BaldEM1973Tecu,17,
5718,14260,BaldEM1973,Tecm,"Coaledo Formation, middle member",BaldEM1973Tecm,17,
5719,14261,BaldEM1973,Tecl,"Coaledo Formation, lower member",BaldEM1973Tecl,17,
5720,14262,BaldEM1973,Teb,Bateman Formation,BaldEM1973Teb,17,
5721,14263,BaldEM1973,Tee,Elkton Formation,BaldEM1973Tee,17,
5722,14264,BaldEM1973,Tet,Tyee Formation,BaldEM1973Tet,17,
5723,14265,BaldEM1973,Tef,Flournoy Formation,BaldEM1973Tef,17,
5724,14266,BaldEM1973,Telg,Lookingglass Formation,BaldEM1973Telg,17,
5725,14267,PageNJ1981,Qal,Alluvial deposits,PageNJ1981Qal,203,
5726,14268,PageNJ1981,Ql,Landslide deposits,PageNJ1981Ql,203,
5727,14269,PageNJ1981,Qt,Terrace deposits,PageNJ1981Qt,203,
5728,14270,PageNJ1981,Qto,Older terrace deposits,PageNJ1981Qto,203,
5729,14271,PageNJ1981,Qg,Glacial deposits,PageNJ1981Qg,203,
5730,14272,PageNJ1981,Tg,Gravel and sand deposits,PageNJ1981Tg,203,
5731,14273,PageNJ1981,Tu,Umpqua Formation,PageNJ1981Tu,203,
5732,14274,PageNJ1981,Tda,Dacite Dikes,PageNJ1981Tda,203,
5733,14275,PageNJ1981,Tdp,Dacite porphyry,PageNJ1981Tdp,203,
5734,14276,PageNJ1981,KJm,Myrtle Group,PageNJ1981KJm,203,
5735,14277,PageNJ1981,KJmg,Muscovite granodiorite,PageNJ1981KJmg,203,
5736,14278,PageNJ1981,KJqp,Quartz porphyry,PageNJ1981KJqp,203,
5737,14279,PageNJ1981,KJds,"Dothan Formation, sedimentary rocks",PageNJ1981KJds,203,
5738,14280,PageNJ1981,KJdv,"Dothan Formation, volcanic rocks",PageNJ1981KJdv,203,
5739,14281,PageNJ1981,KJdc,"Dothan Formation, chert",PageNJ1981KJdc,203,
5740,14282,PageNJ1981,Jc,Colebrooke schist,PageNJ1981Jc,203,
5741,14283,PageNJ1981,Jmu,Metavolcanic rocks,PageNJ1981Jmu,203,
5742,14284,PageNJ1981,Jmv,Metavolcanic rocks with interbedded shale,PageNJ1981Jmv,203,
5743,14285,PageNJ1981,Jpt,"Pyroxene-bearing tuff, agglomerate, and flows",PageNJ1981Jpt,203,
5744,14286,PageNJ1981,Jpag,Pyroxene-bearing agglomerate,PageNJ1981Jpag,203,
5745,14287,PageNJ1981,Jcdi,"Chetco River Complex, diorite and quartz diorite",PageNJ1981Jcdi,203,
5746,14288,PageNJ1981,Jchg,"Chetco River Complex, hornblende gabbro",PageNJ1981Jchg,203,
5747,14289,BaldEM1973,Ter,Roseburg Formation,BaldEM1973Ter,17,
5748,14290,BaldEM1973,Terv,"Roseburg Formation, submarine basalts",BaldEM1973Terv,17,
5749,14291,BaldEM1973,Kdc,Days Creek Formation,BaldEM1973Kdc,17,
5750,14292,BaldEM1973,Kr,Riddle Formation,BaldEM1973Kr,17,
5751,14293,BaldEM1973,Khm,Humbug Mountain Conglomerate,BaldEM1973Khm,17,
5752,14294,PageNJ1981,Jcmg,"Chetco River Complex, metagabbro",PageNJ1981Jcmg,203,
5753,14295,BaldEM1973,Js,"Otter Point Formation, blueschist",BaldEM1973Js,17,
5754,14296,PageNJ1981,Jdc,"Chetco River Complex, dike complex",PageNJ1981Jdc,203,
5755,14297,BaldEM1973,Jov,"Otter Point Formation, volcanic stata",BaldEM1973Jov,17,
5756,14298,PageNJ1981,Jcg,Cumulate gabbro,PageNJ1981Jcg,203,
5757,14299,BaldEM1973,Jop,"Otter Point Formation, sedimentary rock",BaldEM1973Jop,17,
5758,14300,PageNJ1981,Ju,Ultramafic rocks,PageNJ1981Ju,203,
5759,14301,BaldEM1973,Jc,"Otter Point Formation, chert",BaldEM1973Jc,17,
5760,14302,PageNJ1981,Jpx,Pyroxenite,PageNJ1981Jpx,203,
5761,14303,BaldEM1973,Jd,Dothan Formation,BaldEM1973Jd,17,
5762,14304,PageNJ1981,Jpd,Peridotite,PageNJ1981Jpd,203,
5763,14305,BaldEM1973,Jsp,Serpentinite,BaldEM1973Jsp,17,
5764,14306,PageNJ1981,Jd,Dunite,PageNJ1981Jd,203,
5765,14307,PageNJ1981,Jcd,Cumulate dunite and peridotite,PageNJ1981Jcd,203,
5766,14308,BaldEM1973,Ji,Intrusive igneous rock,BaldEM1973Ji,17,
5767,14309,PageNJ1981,Jtp,Peridotite tectonite,PageNJ1981Jtp,203,
5768,14310,PageNJ1981,Jdi,Diabase and related dikes,PageNJ1981Jdi,203,
5769,14311,BaldEM1973,Jg,Galice Formation,BaldEM1973Jg,17,
5770,14312,PageNJ1981,Jsp,Serpentinite,PageNJ1981Jsp,203,
5771,14313,BaldEM1973,Jgv,"Galice Formation, volcanic rock",BaldEM1973Jgv,17,
5772,14314,PageNJ1981,Jj,Josephine peridotite,PageNJ1981Jj,203,
5773,14315,BaldEM1973,Jr,Rogue Formation,BaldEM1973Jr,17,
5774,14316,PageNJ1981,a,Amphibolite,PageNJ1981a,203,
5775,14317,PageNJ1977,Qal,Alluvial and terrace gravel deposits,PageNJ1977Qal,202,
5776,14318,PageNJ1977,Qls,Landslide deposit,PageNJ1977Qls,202,
5777,14319,PageNJ1977,Tns,Nonmarine sedimentary rocks,PageNJ1977Tns,202,
5778,14320,BaldEM1973,Ql,Landslides,BaldEM1973Ql,17,
5779,14321,PageNJ1977,Tn,Nonmarine gravel,PageNJ1977Tn,202,
5780,14322,PageNJ1977,Ksh,Gravel Creek strata,PageNJ1977Ksh,202,
5781,14323,PageNJ1977,Jqd,Quartz diorite,PageNJ1977Jqd,202,
5782,14324,PageNJ1977,Jhd,Hornblende diorite,PageNJ1977Jhd,202,
5783,14325,PageNJ1977,Js,Shale,PageNJ1977Js,202,
5784,14326,PageNJ1977,Jvt,Metavolcanic rocks,PageNJ1977Jvt,202,
5785,14327,PageNJ1977,ba,Metavolcanic and shallow intrusive rocks,PageNJ1977ba,202,
5786,14328,PageNJ1977,db,Diabase dikes and dike complexes,PageNJ1977db,202,
5787,14329,PageNJ1977,gb,Gabbro and metagabbro,PageNJ1977gb,202,
5788,14330,PageNJ1977,sp,Serpentinite,PageNJ1977sp,202,
5789,14331,PageNJ1977,TRa,Applegate Group,PageNJ1977TRa,202,
5790,14332,PageNJ1977,PZs,Schist and quartzite,PageNJ1977PZs,202,
5791,14333,PageNJ1977,PZa,Layered amphibolite,PageNJ1977PZa,202,
5792,14334,NiemAR1990,Qs,Quaternary beach and dune sands,NiemAR1990Qs,193,
5793,14335,JohnMG1979,Qal,Alluvium,JohnMG1979Qal,138,
5794,14336,JohnMG1979,Ks,Sedimentary rocks,JohnMG1979Ks,138,
5795,14337,JohnMG1979,KJd,Dothan Formation,JohnMG1979KJd,138,
5796,14338,JohnMG1979,sp,Serpentinite,JohnMG1979sp,138,
5797,14339,JohnMG1979,Jqd,Quartz diorite,JohnMG1979Jqd,138,
5798,14340,JohnMG1979,Js,Shale,JohnMG1979Js,138,
5799,14341,JohnMG1979,Jgsh?,Fossiliferous shale,JohnMG1979Jgsh?,138,
5800,14342,JohnMG1979,Jrs,Shale,JohnMG1979Jrs,138,
5801,14343,JohnMG1979,Jrht,Hornblende-bearing tuffs,JohnMG1979Jrht,138,
5802,14344,JohnMG1979,Jrpb,Pillow basalt,JohnMG1979Jrpb,138,
5803,14345,JohnMG1979,Jrrd,Rhyodacite flows,JohnMG1979Jrrd,138,
5804,14346,JohnMG1979,Jran,Amygdaloidal andesite,JohnMG1979Jran,138,
5805,14347,JohnMG1979,Jrgb,Glassy basaltic andesite,JohnMG1979Jrgb,138,
5806,14348,NiemAR1990,Qal,Quaternary alluvium,NiemAR1990Qal,193,
5807,14349,JohnMG1979,Jprh,Rhyolitic flows and obsidian,JohnMG1979Jprh,138,
5808,14350,NiemAR1990,Qls,Landslide debris,NiemAR1990Qls,193,
5809,14351,NiemAR1990,Qmt,Quaternary marine terrace,NiemAR1990Qmt,193,
5810,14352,JohnMG1979,Jpvb,Volcanic tuff breccia,JohnMG1979Jpvb,138,
5811,14353,NiemAR1990,Ti,Tertiary intrusive rocks,NiemAR1990Ti,193,
